Molecule ChEMBL ID,Smiles,Standard Type,Standard Value,Standard Units,pChEMBL Value
CHEMBL1445876,Cc1ccccc1-c1nnc(SCC(=O)N2CCCC2)o1,Potency,3162.3,nM,5.5
CHEMBL1498179,COC(=O)C1=C(CSCc2ccccc2)NC(=O)NC1c1cc(C)ccc1C,Potency,112201.8,nM,3.95
CHEMBL1419896,Cn1c(C(=O)N2CCC(C(=O)N3CCOCC3)CC2)cc2sccc21,Potency,4466.8,nM,5.35
CHEMBL1399462,CC1CCCCN1C(=O)COC(=O)CNC(=O)c1sc2ccccc2c1Cl,Potency,25118.9,nM,4.6
CHEMBL1394478,COc1ccccc1C(=O)NCCC(=O)NCCCSc1ccccc1,Potency,1258.9,nM,5.9
CHEMBL3211865,COCCn1/c(=N/C(=O)/C=C/c2cccs2)sc2cc(NC(C)=O)ccc21,Potency,2511.9,nM,5.6
CHEMBL1498217,Cc1c(CCC(=O)NCCCn2ccnc2)c(=O)oc2cc3occ(C(C)(C)C)c3cc12,Potency,3162.3,nM,5.5
CHEMBL1416573,CCOC(=O)C1=C(C)NC(=O)NC1c1ccc2c(c1)OCCO2,Potency,112201.8,nM,3.95
CHEMBL1464830,COc1ccc(NC(=S)N(CCc2c(C)[nH]c3ccccc23)Cc2ccco2)cc1,Potency,22387.2,nM,4.65
CHEMBL1464700,CCC(C)n1[nH]c(=O)cc1N,Potency,100000.0,nM,4.0
CHEMBL1347201,CC(C)c1ccccc1NC(=O)CNCCOc1ccccc1F.O=C(O)C(=O)O,Potency,39810.7,nM,4.4
CHEMBL1528875,CCOc1c(C=C(C#N)C#N)c2ccccc2n1CC,Potency,11220.2,nM,4.95
CHEMBL1560667,CC(C)C(=O)Nc1ccc(NC(=O)c2ccco2)cn1,Potency,1412.5,nM,5.85
CHEMBL3211178,CCOC(=O)c1c2ccc(OCC(=O)N/N=C/c3ccccc3C(F)(F)F)cc2n2ccccc12,Potency,39810.7,nM,4.4
CHEMBL1474027,CCOc1ccc(-c2nc(C(N)=O)c3c(n2)n(-c2ccc4c(c2)OCO4)c(=O)n3CC)cc1,Potency,44668.4,nM,4.35
CHEMBL1324206,O=C1OC2(CCCCC2)CC2=C1[C@H]1O[C@](CCCCN3C(=O)c4ccccc4C3=O)(Cc3ccccc31)O2,Potency,4466.8,nM,5.35
CHEMBL1465585,COc1cccc(N2C(=O)N(c3ccccc3)C3CS(=O)(=O)CC32)c1,Potency,100000.0,nM,4.0
CHEMBL1450174,COC(=O)Nc1sc2c(c1C(N)=O)CCCCCC2,Potency,354.8,nM,6.45
CHEMBL1255934,Nc1cc(=O)nc(N)[nH]1,Potency,44668.4,nM,4.35
CHEMBL1582679,Cc1ccc(N(CC(=O)NCc2ccco2)C(=O)CCC(=O)Nc2nccs2)cc1,Potency,22387.2,nM,4.65
CHEMBL1599260,Cc1cccc(-c2noc(CSc3nc(O)cc(-c4ccc(F)cc4)n3)n2)c1,Potency,223.9,nM,6.65
CHEMBL1608494,O=C(NCCc1ccncc1)C(F)(F)F,Potency,4466.8,nM,5.35
CHEMBL1534328,Cc1cccc(C)c1OCCCCN1CCCCC1.O=C(O)C(=O)O,Potency,31622.8,nM,4.5
CHEMBL1387110,Nc1c(C(=O)Nc2nc3ccccc3s2)sc2nc(-c3cccs3)ccc12,Potency,100000.0,nM,4.0
CHEMBL1515563,Cc1cc2c(cc1S(=O)(=O)C(C)CC(=O)NC1CCC(C)CC1)OCC(=O)N2,Potency,3548.1,nM,5.45
CHEMBL1582633,Cc1ccc(NC(=O)c2ccc(Cn3cc(Cl)cn3)o2)c(C)c1,Potency,1584.9,nM,5.8
CHEMBL1422816,CSCCC(NC(=O)c1ccccc1)C(=O)Nc1ccc(NC(C)=O)cc1,Potency,56234.1,nM,4.25
CHEMBL1504883,COCCNC(=O)Cn1nc(C(F)(F)F)c(Br)c1C,Potency,100000.0,nM,4.0
CHEMBL3210051,Nc1c(S(=O)(=O)c2cccc(Cl)c2)c2nc3ccccc3nc2n1/N=C/c1ccc(O)c(O)c1,Potency,89125.1,nM,4.05
CHEMBL1371853,COc1ccc(OC)c(NC(=O)c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)c1,Potency,89125.1,nM,4.05
CHEMBL1572968,CCN(CC)c1ccc(NC(=S)NC(=O)c2ccco2)cc1,Potency,31622.8,nM,4.5
CHEMBL1426527,CCOc1cc(S(=O)(=O)NC2CC(C)(C)NC(C)(C)C2)ccc1F,Potency,10000.0,nM,5.0
CHEMBL1307153,COc1cccc(C2SCC(=O)N2c2ccc(Br)cc2)c1OC,Potency,631.0,nM,6.2
CHEMBL1561056,Cc1cccc2c1-c1sc(C(=O)NCCCN3CCN(c4ccccc4F)CC3)cc1CO2,Potency,631.0,nM,6.2
CHEMBL1324583,CC1CCCCC12NC(=O)N(CC(=O)Nc1cccc(S(=O)(=O)N3CCCCC3)c1)C2=O,Potency,100000.0,nM,4.0
CHEMBL1482754,CC(C)CN(C(=O)COC(=O)C1CC1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,Potency,44668.4,nM,4.35
CHEMBL1534175,O=C1c2ccccc2C(=O)N1CCCCN(C(=O)c1cc2ccccc2oc1=O)c1ccc(Cl)cc1,Potency,35481.3,nM,4.45
CHEMBL1376942,CCOc1ccc(NC(=O)C(CC)n2c(=O)c(-c3ccccc3NC(C)=O)nc3ccccc32)cc1,Potency,6309.6,nM,5.2
CHEMBL3210487,COCCNC(=S)N/N=C(\C)CCc1ccc2c(c1)OCO2,Potency,3548.1,nM,5.45
CHEMBL1426411,O=C(Cc1ccccc1)Nc1cccc(N2C(=O)C=CC2=O)c1,Potency,17782.8,nM,4.75
CHEMBL1465466,CCN(CC(=O)NC1CCS(=O)(=O)C1)S(=O)(=O)c1ccc(C)cc1C,Potency,112201.8,nM,3.95
CHEMBL1307958,COc1ccc(CN2CCN(c3ccccc3OC)CC2)cc1OC.O=C(O)C(=O)O,Potency,44668.4,nM,4.35
CHEMBL1495559,Cc1sc(NC(=O)CSc2nnc(CCNC(=O)c3cccs3)n2C)nc1-c1ccccc1,Potency,56234.1,nM,4.25
CHEMBL1355876,Cc1ccc(-n2ncc(C(=O)NCCN3CCc4ccccc4C3)c2C2CCN(C(=O)OC(C)(C)C)CC2)cc1C,Potency,89125.1,nM,4.05
CHEMBL1332489,CNCC(O)Cn1c(C(F)(F)F)nc2ccccc21,Potency,19952.6,nM,4.7
CHEMBL1444044,CC1CCCN(C(=O)Cc2cn(Cc3cccc(Cl)c3)c3ccccc23)C1,Potency,44668.4,nM,4.35
CHEMBL1365295,COc1cc(/C=C/C(=O)O)cc(S(=O)(=O)Nc2ccccc2SC)c1OC,Potency,14125.4,nM,4.85
CHEMBL1444063,CC1CCc2nc3ccc(S(=O)(=O)N4CCC(C(=O)NC5CCCC5)CC4)cc3c(C(=O)O)c2C1,Potency,5011.9,nM,5.3
CHEMBL1427388,COC(=O)C1(C)NC(c2ccccc2F)C2C(=O)N(c3ccccc3)C(=O)C21,Potency,5011.9,nM,5.3
CHEMBL1387843,Nc1cc2nsnc2cc1Br,Potency,11220.2,nM,4.95
CHEMBL1325298,CCOc1ccc(NC(=O)CN(C)Cc2cc(=O)n3c(-c4ccccc4)csc3n2)cc1OCC,Potency,50118.7,nM,4.3
CHEMBL1561789,COCCCn1c(SCC(=O)NCc2ccccc2)nc2ccccc2c1=O,Potency,631.0,nM,6.2
CHEMBL1561666,[O-][n+]1c2ccccc2cc2ccccc21,Potency,79432.8,nM,4.1
CHEMBL3195472,CCc1ccc(C(=O)N/N=C/c2ccncc2)s1,Potency,631.0,nM,6.2
CHEMBL1348021,CCC1(C)Cc2c(sc3nnn(CC(=O)Nc4ccc(C)cc4)c(=O)c23)CO1,Potency,2818.4,nM,5.55
CHEMBL1427371,COc1ccc(S(=O)(=O)N2CCC(C(=O)NCCc3ccccc3)CC2)cc1,Potency,631.0,nM,6.2
CHEMBL1365312,CCOC(=O)C1CCN(c2c(NC3CCCc4ccccc43)c(=O)c2=O)CC1,Potency,2818.4,nM,5.55
CHEMBL1584518,Cc1ccc(NC(=O)C2CC(c3ccc(F)cc3)=NO2)cc1,Potency,8912.5,nM,5.05
CHEMBL1241452,NNc1nc2c(Cl)cccc2s1,Potency,1258.9,nM,5.9
CHEMBL1366013,Cc1cccc(C(=S)N2CCOCC2)n1,Potency,707.9,nM,6.15
CHEMBL1581927,Cc1ccc(SCC(=O)NCCN2C(=O)CSC2=O)c(C)c1,Potency,6309.6,nM,5.2
CHEMBL1572483,COc1ccc(C2=NOC(C(=O)Nc3cc(C)on3)C2)cc1,Potency,19952.6,nM,4.7
CHEMBL3198183,COC(=O)c1ccc(-n2c(C)cc(/C=N/n3cnnc3)c2C)cc1,Potency,25118.9,nM,4.6
CHEMBL1325968,O=C(Nc1cccc2cccnc12)c1cccc2ccccc12,Potency,1412.5,nM,5.85
CHEMBL1364199,CSc1ccc(CNCc2c(C(=O)O)c(C)n(Cc3ccc(F)cc3Cl)c2C)cc1,Potency,3548.1,nM,5.45
CHEMBL1315511,CCOc1ccc(C(=O)Nc2c(C(=O)Nc3ccccc3F)oc3ccccc23)cc1OCC,Potency,19952.6,nM,4.7
CHEMBL1336618,Cc1noc(C)c1COc1ccccc1C(=O)NCc1ccccc1Cl,Potency,56234.1,nM,4.25
CHEMBL1546716,Cn1c(SCc2c(Cl)cccc2Cl)nc(C(F)(F)F)cc1=O,Potency,28183.8,nM,4.55
CHEMBL1386217,CC(NCc1ccc(S(N)(=O)=O)cc1)C(=O)NCc1ccccc1,Potency,707.9,nM,6.15
CHEMBL1543166,COc1cc(S(=O)(=O)N2CCN(C)CC2)c(OC)cc1Br,Potency,1584.9,nM,5.8
CHEMBL1562965,COc1ccc(C(=O)c2c(N)sc3c2CCN(C(=O)OC(C)(C)C)C3)cc1,Potency,28183.8,nM,4.55
CHEMBL1611165,CCC(Cc1ccccc1)NC(=O)c1csc2c1CCCCC2,Potency,6309.6,nM,5.2
CHEMBL1574929,Cc1ccc(S(=O)(=O)n2c3ccc(F)cc3c3nc(C)sc32)cc1,Potency,2238.7,nM,5.65
CHEMBL1395455,CCc1noc(C)c1C(=O)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,Potency,28183.8,nM,4.55
CHEMBL1396043,COc1ccc(CCNC(=O)Cn2c(=O)c3sccc3n(CC(=O)Nc3cccc(C(F)(F)F)c3)c2=O)cc1OC,Potency,5011.9,nM,5.3
CHEMBL1582015,Cc1ccccc1C(=O)c1c[nH]c(C(=O)NCCc2ccccn2)c1,Potency,5011.9,nM,5.3
CHEMBL1543294,O=S(=O)(NCc1ccccn1)c1ccc(Br)s1,Potency,3162.3,nM,5.5
CHEMBL1516021,CCCOc1ccc(CNC(=O)c2cc3oc4ccccc4c3n2C)cc1,Potency,12589.3,nM,4.9
CHEMBL1504895,O=C(COc1ccc2ccccc2c1Br)NC(=S)Nc1cccc(CO)c1,Potency,89125.1,nM,4.05
CHEMBL1398244,COc1cc(NC(=O)c2nnn(CC(=O)Nc3ccccc3)c2N)cc(OC)c1,Potency,6309.6,nM,5.2
CHEMBL1416493,COc1cc(/C=C2\SC(=S)N(Nc3ncc(C(F)(F)F)cc3Cl)C2=O)ccc1O,Potency,794.3,nM,6.1
CHEMBL1572990,O=C(O)COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(Cc2ccccc2)C3=O)cc1,Potency,631.0,nM,6.2
CHEMBL1416609,COc1ccccc1OCC(=O)OCC(=O)Nc1sccc1C(N)=O,Potency,56234.1,nM,4.25
CHEMBL1489781,CCn1c(Cc2ccccc2)nnc1SCC(=O)N1CCCCC1,Potency,50118.7,nM,4.3
CHEMBL1544004,COc1ccc(S(=O)(=O)NCC(=O)N(CC(=O)NCC2CCCO2)c2ccccc2C)cc1,Potency,50118.7,nM,4.3
CHEMBL1534116,CCc1ccccc1OCC(=O)Nc1cccc(S(=O)(=O)NCc2ccco2)c1,Potency,6309.6,nM,5.2
CHEMBL1307116,CCOc1ccccc1N(CC(=O)Nc1ccc2c(c1)OCCO2)S(C)(=O)=O,Potency,6309.6,nM,5.2
CHEMBL1554722,CCOC(=O)N1CCC(NC(=O)c2cnn(-c3cccc(C)c3)c2C2CCN(C(=O)OC(C)(C)C)CC2)CC1,Potency,8912.5,nM,5.05
CHEMBL525098,Cc1ccc2[nH]c3ccccc3c(=O)c2c1,Potency,56234.1,nM,4.25
CHEMBL1325850,CCOc1ccc(CN(CC)C(=O)Cc2c[nH]c3ccccc23)cc1OC,Potency,89125.1,nM,4.05
CHEMBL1483766,NC(=O)c1nn2c(C(F)(F)F)cc(-c3ccccc3)nc2c1Br,Potency,28183.8,nM,4.55
CHEMBL352690,CC(C)(C)c1nc2ccccc2[nH]1,Potency,631.0,nM,6.2
CHEMBL1574123,CCc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccccc3F)N2S(=O)(=O)c2ccc(C)cc2)cc1,Potency,79432.8,nM,4.1
CHEMBL1308581,Cc1cc(C(=O)OCC(=O)NC2CCCCC2)c(C)o1,Potency,44668.4,nM,4.35
CHEMBL1574159,O=Cc1ccc(C(=O)OCC(=O)Nc2ccc(F)cc2F)cc1,Potency,631.0,nM,6.2
CHEMBL1612859,Cc1ccc2c(CC(=O)NCc3ccc4c(c3)OCO4)coc2c1,Potency,707.9,nM,6.15
CHEMBL1496062,CCOc1ccccc1OCc1nn2c(COc3ccccc3)nnc2s1,Potency,89125.1,nM,4.05
CHEMBL1325896,O=C(CSC(=S)N1CCCC1)Nc1cc2c(cc1Br)OCCO2,Potency,28183.8,nM,4.55
CHEMBL1388729,CC(c1ccccc1)N1C(=O)C2C3C=CC(C4CC34)C2C1=O,Potency,4466.8,nM,5.35
CHEMBL1308773,C/C(=C\C(=O)N1CCc2ccccc21)C(=O)O,Potency,56234.1,nM,4.25
CHEMBL1325873,Cc1cc(N2CCN(C(=O)c3ccco3)CC2)n2ncc(-c3ccccc3)c2n1,Potency,562.3,nM,6.25
CHEMBL1365865,CSc1ccc(CCNC(=O)c2c(C)nn(-c3ccc(F)cc3)c2-n2cccc2)cc1,Potency,631.0,nM,6.2
CHEMBL1348894,Cc1cc(S(=O)(=O)NCCN2CCOCC2)c(C)s1.Cl,Potency,7943.3,nM,5.1
CHEMBL1397909,CCOC(=O)c1cnc2c(Cl)cc(Cl)cc2c1Nc1cc(C(=O)O)ccc1C,Potency,4466.8,nM,5.35
CHEMBL1316059,Cc1ccc(C(=O)OCN2C(=O)c3ccccc3C2=O)o1,Potency,6309.6,nM,5.2
CHEMBL1378296,c1ccc(Cc2nnc3sc(Nc4ccccc4)nn23)cc1,Potency,631.0,nM,6.2
CHEMBL1417796,CCOC(=O)NC(Nc1sc2c(c1C(N)=O)CCCC2)(C(=O)OCC)C(F)(F)F,Potency,50118.7,nM,4.3
CHEMBL1368972,CCOC(=O)C1CCN(C(=O)Cn2nc(C)n3c(cc4cc(C)ccc43)c2=O)CC1,Potency,31622.8,nM,4.5
CHEMBL1308679,CCCn1c(SCC(=O)N2CCCc3ccccc32)nc2c1c(=O)n(C)c(=O)n2C,Potency,35481.3,nM,4.45
CHEMBL1417720,CCCCn1c(Cn2nc(C(=O)O)c3ccccc3c2=O)nc2cc(S(N)(=O)=O)ccc21,Potency,8912.5,nM,5.05
CHEMBL1574170,Cc1cc(C)c(S(=O)(=O)NCc2ccc3c(c2)CCN3C(=O)c2ccccc2)c(C)c1,Potency,19952.6,nM,4.7
CHEMBL1365886,COc1cc2c(cc1OC)CN(C(=O)c1cc(S(=O)(=O)N3CCOCC3)ccc1Cl)CC2,Potency,10000.0,nM,5.0
CHEMBL1383424,CCCCN1C(=O)NC(=O)C2(Cc3c(nc4c(C)cccn4c3=O)N3CCc4ccccc4C32)C1=O,Potency,39810.7,nM,4.4
CHEMBL1302477,CCOC(=O)c1ccc(Nc2cc(C)nc3nc(C)nn23)cc1,Potency,15848.9,nM,4.8
CHEMBL1460775,CCOC(=O)N1CCC(NC(=O)c2cc3c(-c4ccccc4F)nn(C)c3s2)CC1,Potency,56234.1,nM,4.25
CHEMBL1490766,Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2-c2cc(N)c(Cl)cc2Cl)c1,Potency,100000.0,nM,4.0
CHEMBL1539369,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(c2nc3ccccc3s2)CC1,Potency,100000.0,nM,4.0
CHEMBL1590542,Cc1ccc(NC(=O)Cn2c(=O)n(CC(=O)NCCc3ccccc3)c(=O)c3ccccc32)cc1,Potency,10000.0,nM,5.0
CHEMBL1490784,O=C(Cn1nc(Cc2cccnc2)c2ccccc2c1=O)NCC1CCCO1,Potency,10000.0,nM,5.0
CHEMBL1372788,O=C(/C(Cl)=C/Nc1ccc(Br)cn1)C(F)(F)F,Potency,25118.9,nM,4.6
CHEMBL1372789,COc1ccc(C(=O)NCC(=O)OCc2ccccc2F)cc1,Potency,3548.1,nM,5.45
CHEMBL1302456,CCn1c(SCC(=O)N2CCc3ccccc32)nc2c(c1=O)SC(C)C2,Potency,28183.8,nM,4.55
CHEMBL1357072,Cc1ccc(C(=O)Nc2ccc3c(c2)C(=O)NC3=O)cc1,Potency,2511.9,nM,5.6
CHEMBL1527207,Cc1ccc(Cc2nc(-c3cccnc3)no2)cc1,Potency,31622.8,nM,4.5
CHEMBL1342450,CN1C(=O)/C(=C\N2CCc3ccccc32)C(=O)NC1=S,Potency,56234.1,nM,4.25
CHEMBL3196701,O=C1CSC(=S)N1/N=C/C=C/c1ccccc1,Potency,39810.7,nM,4.4
CHEMBL1333015,CCOC(=O)c1c(C)c(C(=O)NC2CCCCCC2)c(C)n1C,Potency,7943.3,nM,5.1
CHEMBL1430062,O=C(Nc1ccccc1Cl)NC1(C(=O)NCc2ccncc2)CCCCC1,Potency,28183.8,nM,4.55
CHEMBL1406779,COc1ccc(C(=O)N2CCc3n[nH]c(-c4ccccc4)c3C2)cc1,Potency,14125.4,nM,4.85
CHEMBL1413133,CCN(CC)CCn1c(=N)n(CCO)c2ccccc21,Potency,100000.0,nM,4.0
CHEMBL1316299,CCOc1ccccc1C(=O)Nc1cccc2ccc(C)nc12,Potency,17782.8,nM,4.75
CHEMBL1988536,CCOC(=O)/C(=N/Nc1ccc(Cl)cc1)Sc1nnnn1-c1ccc(C)cc1,Potency,56234.1,nM,4.25
CHEMBL1327714,CCOC(=O)C1=C(C)OC(N)=C(C(=O)OC)C12C(=O)Nc1ccc(Br)cc12,Potency,31622.8,nM,4.5
CHEMBL1351903,O=S(=O)(NNc1ccc(F)cc1F)c1cccc(Cl)c1,Potency,4466.8,nM,5.35
CHEMBL1525066,Cc1nn(-c2ccccc2)c(C)c1C(=O)OCC(=O)c1c(N)n(CC(C)C)c(=O)n(C)c1=O,Potency,100000.0,nM,4.0
CHEMBL1548762,O=C(Cc1ccccc1)NCC1CCCO1,Potency,39810.7,nM,4.4
CHEMBL1548793,CN(C)CCN1C(=O)C(O)=C(C(=O)c2ccc(OCc3ccccc3)cc2)C1c1ccncc1,Potency,631.0,nM,6.2
CHEMBL1589996,O=C1CCN(Cc2ccc(O)cc2)CCN1CCO,Potency,2818.4,nM,5.55
CHEMBL1312047,CC(C1CC1)N(Cc1ccccc1)C(=O)NC(=O)c1cccc(F)c1,Potency,631.0,nM,6.2
CHEMBL1508682,CS(=O)(=O)N1CCc2cc(-c3csc(NC(=O)Cc4cccs4)n3)ccc21,Potency,100000.0,nM,4.0
CHEMBL1452016,Cc1c(NC(=O)NCCN2C(=O)C3C4C=CC(C4)C3C2=O)c(=O)n(-c2ccccc2)n1C,Potency,562.3,nM,6.25
CHEMBL1547594,O=C(Nc1sc2c(c1C(=O)O)CCC2)c1ccccc1Cl,Potency,50118.7,nM,4.3
CHEMBL1367280,Cc1cc(C)cc(NC(=O)Nc2ccc3c(c2)N(C)C(=O)CS3)c1,Potency,8912.5,nM,5.05
CHEMBL1350800,Nc1ccnn1Cc1cccnc1,Potency,5011.9,nM,5.3
CHEMBL1569629,O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1ccc(COc2ccccc2Br)o1,Potency,31622.8,nM,4.5
CHEMBL1367171,O=C(NC12CC3CC(CC(C3)C1)C2)c1cccnc1Cl,Potency,631.0,nM,6.2
CHEMBL1406760,C=CCO/C(O)=C1\C(C)=NC(SCC(N)=O)=C(C#N)C1c1cccs1,Potency,70.8,nM,7.15
CHEMBL1350717,CC1CN(S(=O)(=O)N2CCOCC2)CCN1S(=O)(=O)N1CCOCC1,Potency,22387.2,nM,4.65
CHEMBL1394185,O=C(CSCc1cnn(-c2ccccc2)c1-n1cccc1)NCc1ccccc1Br,Potency,44668.4,nM,4.35
CHEMBL1367163,Cc1cc(C)c2c(=O)n(CC(=O)N3CCC(Cc4ccccc4)CC3)sc2n1,Potency,1122.0,nM,5.95
CHEMBL1532856,O=C(CCN1C(=O)c2ccccc2C1=O)Nc1sc2c(c1C(=O)NCc1ccco1)CCCC2,Potency,19952.6,nM,4.7
CHEMBL1571718,Cc1ccc(S(=O)(=O)N2CCC(=O)N(C(COCc3ccc(Cl)c(Cl)c3)Cc3ccccc3)CC2)cc1,Potency,31622.8,nM,4.5
CHEMBL1345466,Cc1ccc(-c2nn3c(C)nnc3c3ccccc23)cc1S(=O)(=O)N(C)CCO,Potency,631.0,nM,6.2
CHEMBL1363361,O=C1CC(N2CCC(c3nc4ccccc4o3)CC2)C(=O)N1c1ccc(Cl)c(C(F)(F)F)c1,Potency,3548.1,nM,5.45
CHEMBL1345508,CCc1ccc(C(=O)CSc2nc(N)cc(O)n2)cc1,Potency,79432.8,nM,4.1
CHEMBL1566792,O=C(CN(Cc1ccccc1)C(=O)CCC(=O)Nc1nccs1)NCc1ccccc1,Potency,4466.8,nM,5.35
CHEMBL1302039,CCOc1cccc(C(=O)NC(=S)Nc2cccnc2)c1,Potency,1412.5,nM,5.85
CHEMBL1517323,O=C(NNC(=S)Nc1ccccc1Cl)c1ccccc1,Potency,2238.7,nM,5.65
CHEMBL1596209,Cn1c(Nn2cnnc2)nc2ccccc21,Potency,100000.0,nM,4.0
CHEMBL1566843,CNC(=O)c1sccc1SCc1ccc(Cl)cc1Cl,Potency,10000.0,nM,5.0
CHEMBL1490251,COC(=O)/C=C/CC(C)OS(N)(=O)=O,Potency,4466.8,nM,5.35
CHEMBL1438857,CCCCc1cc(=O)oc2cc(OCC(=O)N[C@@H](Cc3ccccc3)C(=O)O)ccc12,Potency,39810.7,nM,4.4
CHEMBL1603945,Cc1ccc(S(=O)(=O)C2(C(=O)Nc3ccc4c(c3)OCO4)CC2)cc1,Potency,7943.3,nM,5.1
CHEMBL1450949,COCCn1cc(C(=O)NCCCN2CCC(C)CC2)c2c3ccccc3n(C)c2c1=O,Potency,794.3,nM,6.1
CHEMBL1367239,Cc1nc(N)c(C#N)c(-c2ccccc2)c1C,Potency,5623.4,nM,5.25
CHEMBL1581675,O=C(NC1CCCC1)C1CCCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)C1,Potency,112201.8,nM,3.95
CHEMBL1310742,Cc1ccc(C)c(NC(=O)CSc2nc(O)c3c[nH]nc3n2)c1,Potency,4466.8,nM,5.35
CHEMBL1306046,Cc1nn(CC(=O)N2CCOCC2)c(=O)c2ccccc12,Potency,2818.4,nM,5.55
CHEMBL1592184,Cc1cccc(OCC(=O)OC(C)C(=O)Nc2ccc(Cl)cn2)c1,Potency,112201.8,nM,3.95
CHEMBL1332334,CC1CCCCN1S(=O)(=O)c1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccco2)cc1,Potency,79432.8,nM,4.1
CHEMBL1381837,COc1cc2c(cc1NC(=S)NC(=O)/C=C/c1ccco1)oc1ccccc12,Potency,5011.9,nM,5.3
CHEMBL1394915,Cc1ccc(Oc2ccccc2NC(=O)CSCC(=O)Nc2cc(C)on2)cc1,Potency,39810.7,nM,4.4
CHEMBL1320906,CCc1ccc(CNCc2c(C(=O)O)c(C)n(Cc3c(F)cccc3Cl)c2C)cc1,Potency,2238.7,nM,5.65
CHEMBL1538233,CCCn1c(SCC(=O)N2CCOCC2)nnc1-c1ccncc1,Potency,1412.5,nM,5.85
CHEMBL1567735,O=C(COC(=O)c1ccc(F)cc1)NCc1ccc(F)cc1,Potency,44668.4,nM,4.35
CHEMBL1301232,Cc1ccc(CNC(=O)c2cc3c(C)nc4ccccc4c3o2)cc1,Potency,3162.3,nM,5.5
CHEMBL1529882,Cc1ccc(C(=O)Nc2nnc(C3CCCCC3)s2)o1,Potency,3548.1,nM,5.45
CHEMBL1444841,COC(=O)c1ccc(NC(=O)CN2CCN(CCO)CC2)cc1.Cl,Potency,707.9,nM,6.15
CHEMBL1467418,Cc1cccc(C(=O)NC(=S)Nc2cccc3nc(C)ccc23)c1,Potency,50118.7,nM,4.3
CHEMBL1405619,COc1ccc(OCCSc2nc(N)cc(N)n2)cc1,Potency,28183.8,nM,4.55
CHEMBL1613029,Cc1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(C)C3=O)c(C)c1,Potency,44668.4,nM,4.35
CHEMBL1351955,Cc1ccc2oc(=O)n(CC(=O)O)c2c1,Potency,3981.1,nM,5.4
CHEMBL1551221,CCc1ccc(CNC(=O)C2CCN(c3nnc(-n4c(C)ccc4C)s3)CC2)cc1,Potency,631.0,nM,6.2
CHEMBL1470382,Cc1cccc2sc(NNC(=O)c3cc(-c4cccs4)nc4ccccc34)nc12,Potency,28183.8,nM,4.55
CHEMBL1564301,CCOc1ccc2nc(SCC(=O)Nc3ccc4c(c3)OCO4)sc2c1,Potency,25118.9,nM,4.6
CHEMBL1373977,COc1ccc(OCCCC(=O)Nc2cccc(C(C)=O)c2)cc1,Potency,4466.8,nM,5.35
CHEMBL1472831,COc1ccc(C)cc1N1CC(C(=O)OCc2nc(N)nc(Nc3ccccc3C)n2)CC1=O,Potency,3981.1,nM,5.4
CHEMBL1391847,COc1ccc(NC(=O)CN(C)S(=O)(=O)c2cccc3cccnc23)cc1,Potency,794.3,nM,6.1
CHEMBL1548812,O=C(O)C1CCC(N2C(=O)c3c(Cl)c(Cl)c(Cl)c(Cl)c3C2=O)CC1,Potency,631.0,nM,6.2
CHEMBL1318490,Cc1c(C(=O)N2CCN(C3CCS(=O)(=O)C3)CC2)oc2ccc(Cl)cc12,Potency,631.0,nM,6.2
CHEMBL1446566,CCOC(=O)N1CCC(NC(=O)c2cc(C(=O)Nc3ccc(OCC)cc3)ccc2CO)CC1,Potency,1000.0,nM,6.0
CHEMBL1491961,CC(C)c1nc2[nH]nc(N)c2c2c1CCCC2,Potency,3981.1,nM,5.4
CHEMBL1602816,CC1CCC(NC(=O)c2cc3c(=O)n(C)c4ccccc4c3n2C)CC1,Potency,112201.8,nM,3.95
CHEMBL1367835,O=C(Nc1ccc(Br)cc1F)C1CCCN(S(=O)(=O)c2c[nH]cn2)C1,Potency,12589.3,nM,4.9
CHEMBL1391871,Nc1n[nH]c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)n1,Potency,89125.1,nM,4.05
CHEMBL1514313,O=C(c1ccco1)c1cn(CCOc2ccc(F)cc2)c2ccccc12,Potency,100000.0,nM,4.0
CHEMBL1352028,CCN1CCCC1CNC(=O)COc1cc(=O)n(C)c2ccccc12,Potency,100000.0,nM,4.0
CHEMBL1303362,CC(C)c1ccc(SCc2noc(C(=O)NCC3CCCO3)c2C(=O)O)cc1,Potency,4466.8,nM,5.35
CHEMBL1558502,Cn1ccc(C(=O)OCC(=O)Nc2ccccc2Cl)n1,Potency,89125.1,nM,4.05
CHEMBL1334373,COCCNC(=O)C(OC(=O)c1ccco1)c1ccccc1OC,Potency,89125.1,nM,4.05
